id,first_name,last_name,nation,team,positions,age,yellow_cards,red_cards
e6297c86-0617-41b3-9fa7-fa5b30e6ff35,Fabian,Schär,SUI,Newcastle United,DF,32,9,1
30012a66-988a-427b-b7ab-629abb578108,Valentino,Livramento,ENG,Newcastle United,DF,21,1,0
80d86764-8dba-476c-8b43-fa3001c80b18,Jacob,Murphy,ENG,Newcastle United,FW,29,4,0
2f47942a-00eb-444d-933f-4f0f36ed096b,Sandro,Tonali,ITA,Newcastle United,MF,24,5,0
988c3632-4fcf-408e-8a3c-fa6e1aef2ef7,Nick,Pope,ENG,Newcastle United,GK,32,2,0
534033cf-b904-4cc1-b9f1-79421352f376,Anthony,Gordon,ENG,Newcastle United,"FW,MF",23,2,0
f16462db-c143-46aa-a648-d9797729431a,Lewis,Hall,ENG,Newcastle United,DF,19,3,0
614eb6cc-74f5-4f8a-9a94-47c1884e888d,Harvey,Barnes,ENG,Newcastle United,FW,26,0,0
2de6da4c-7c5e-452f-aaa7-5ae21d6d8382,Kieran,Trippier,ENG,Newcastle United,DF,33,1,0
de24c31a-ee12-4318-9784-8e6fe3029946,Joe,Willock,ENG,Newcastle United,"MF,FW",24,4,0
9548647b-f19b-4386-bc48-ac5843a08ec9,Martin,Dúbravka,SVK,Newcastle United,GK,35,0,0
80bd268a-b3d0-43f6-bdd6-7aa505cc11dc,Sean,Longstaff,ENG,Newcastle United,MF,26,2,0
1c8c116a-eafa-4038-b0ac-7d92482b3251,Sven,Botman,NED,Newcastle United,DF,24,1,0
af724b79-5e13-4df7-a8cf-e583ac71f4a1,Lloyd,Kelly,ENG,Newcastle United,DF,25,2,0
2fc5a43f-5436-430d-bcff-ff5dbdf967ca,Callum,Wilson,ENG,Newcastle United,FW,32,1,0
f6065de6-9ecc-4eb2-b72f-70476a0d6199,Emil,Krafth,SWE,Newcastle United,DF,29,2,0
8c1254f2-4919-4bed-9f4c-26b2cd316882,Lewis,Miley,ENG,Newcastle United,MF,18,0,0
86541945-8806-44eb-8075-0120f005dd81,Miguel,Almirón,PAR,Newcastle United,FW,30,0,0
d34219f8-84a0-48d3-932a-348f0ee350cb,William,Osula,DEN,Newcastle United,FW,20,0,0
864a1b11-e517-4d7f-8e44-0a4576d8f5d6,Matt,Targett,ENG,Newcastle United,DF,28,0,0
5d191ce5-8e01-4271-bece-85a5e156756b,Jamaal,Lascelles,ENG,Newcastle United,DF,30,0,0
33173ba3-bd07-47a0-ae0c-a9f1999a678a,Alex,Murphy,IRL,Newcastle United,DF,20,0,0
8c889eae-34b9-4f78-8b3c-8f8feeb5933b,Sean,Neave,ENG,Newcastle United,FW,17,0,0
a566f8b6-74aa-4a21-be1e-107fd8ccbaa9,John,Ruddy,ENG,Newcastle United,GK,37,0,0
b68d9ef1-1c26-48b8-8686-030bda86d822,Leo,Shahar,ENG,Newcastle United,DF,17,0,0
598186df-dd5c-46c4-895b-99a404777500,Odisseas,Vlachodimos,GRE,Newcastle United,GK,30,0,0
987b07c6-bbca-46e1-9787-421282c26f1c,Matz,Sels,BEL,Nottingham Forest,GK,32,4,0
ed80cc14-6054-46a8-ab6c-4df562152f62,Nikola,Milenković,SRB,Nottingham Forest,DF,26,4,0
9c433a6c-74ef-4ee2-8c85-6a5549c6bec5,Ola,Aina,NGA,Nottingham Forest,DF,27,5,0
be589307-01e6-4a41-8ad8-ff0223a037c2,Chris,Wood,NZL,Nottingham Forest,FW,32,1,0
4f1c9ee1-8b1f-4301-bd94-24b4083f1a09,Morgan,Gibbs-White,ENG,Nottingham Forest,MF,24,11,1
9d1932ba-f44b-4e39-a6ee-01c1bfc7408e,Elliot,Anderson,ENG,Nottingham Forest,MF,21,10,0
fbe53cff-70e9-4cc6-81ab-8a75ae3e11d6,Anthony,Elanga,SWE,Nottingham Forest,"FW,MF",22,1,0
be821300-cfcb-4968-a9a3-39298de3a60f,Neco,Williams,WAL,Nottingham Forest,DF,23,7,0
1745d267-8541-4283-b30b-0698f49efdfe,Callum,Hudson-Odoi,ENG,Nottingham Forest,"FW,MF",23,2,0
1724bd4f-d6e9-417f-a726-05314ce49071,Nicolás,Domínguez,ARG,Nottingham Forest,"MF,FW",26,9,0
8eedfa7c-87a0-4ace-92fc-98d99479617e,Ryan,Yates,ENG,Nottingham Forest,MF,26,10,0
b994d36e-9360-402e-96d7-a83636904095,Álex,Moreno,ESP,Nottingham Forest,"DF,MF",31,2,0
250e7673-706d-4fec-b529-b30583fa200c,Ibrahim,Sangaré,CIV,Nottingham Forest,MF,26,3,0
1bbf5faa-cab7-4f01-88b8-06d45419f997,Jota,Silva,POR,Nottingham Forest,"FW,MF",24,5,0
63ebbac3-2a3d-435d-a646-05483180f44b,James,Ward-Prowse,ENG,Nottingham Forest,MF,29,2,1
332f0eb0-de4a-419b-9bbe-e254fe307ef8,Taiwo,Awoniyi,NGA,Nottingham Forest,FW,26,0,0
d19cabe6-1f1a-45ef-839a-cd0c484cb224,Ramón,Sosa,PAR,Nottingham Forest,"FW,MF",24,1,0
19812d85-cf7e-4953-bcbb-8422df4ed0d5,Willy,Boly,CIV,Nottingham Forest,DF,33,1,0
935d1700-fde4-46e1-9af5-d586066635e1,Harry,Toffolo,ENG,Nottingham Forest,DF,28,1,0
bc7d4956-40ff-49e3-a400-739c16f955a6,Eric,da Silva Moreira,GER,Nottingham Forest,"MF,DF",18,0,0
ed8555d0-f254-4d0d-b768-6e0c37e2815b,Zach,Abbott,ENG,Nottingham Forest,DF,18,0,0
4c8b74ff-1a6a-41a2-820a-7361882de306,Wayne,Hennessey,WAL,Nottingham Forest,GK,37,0,0
11778a59-156e-422c-9f3a-08a328b92187,Carlos,Miguel,BRA,Nottingham Forest,GK,25,0,0
5ca19b26-7ef7-4d67-87e5-22f9f3c91d63,Andrew,Omobamidele,IRL,Nottingham Forest,DF,22,0,0
fea03301-208d-4887-9d72-2066f869cb2c,Mateus,Fernandes,POR,Southampton,MF,20,8,0
803929d1-e5ee-4570-b577-2d7e2223b9f3,Kyle,Walker-Peters,ENG,Southampton,DF,27,5,0
144c7eaf-f4a2-470b-ac7c-d9ccea8626ba,Taylor,Harwood-Bellis,ENG,Southampton,DF,22,9,0
6325a27e-e609-41d8-b59d-85e3adf8da40,Aaron,Ramsdale,ENG,Southampton,GK,26,2,0
19eaef4a-48a3-4e00-979b-6c1f14b2a917,Jan,Bednarek,POL,Southampton,DF,28,7,0
4bb12f43-37ea-450e-9874-25c4f56e7a14,Flynn,Downes,ENG,Southampton,MF,25,12,0
41b7b6e7-556c-496a-bc77-17fa1c866fb1,Joe,Aribo,NGA,Southampton,"MF,DF",28,1,0
e34cd9ee-6803-4a55-a520-f0b95a42b6a8,Tyler,Dibling,ENG,Southampton,"FW,MF",18,6,0
0c218bc7-2278-4d10-b8a1-83c9597fabf8,Lesley,Ugochukwu,FRA,Southampton,MF,20,7,0
6d6f95af-1555-4d6e-a60f-b7dd2ee278cb,Ryan,Manning,IRL,Southampton,"DF,MF",28,2,0
f12c33ea-d716-432a-bfbb-e7d0fbfda284,Kamaldeen,Sulemana,GHA,Southampton,"FW,MF",22,2,0
8ba571f6-72eb-4794-9f6b-cdaa13976d84,Jack,Stephens,ENG,Southampton,DF,30,2,2
b10c0bd6-fa78-485d-91b4-480be8fd5b63,Yukinari,Sugawara,JPN,Southampton,"DF,MF",24,4,0
d9e22553-bae0-4549-8840-62e4d4d42ac1,Adam,Armstrong,ENG,Southampton,"FW,MF",27,4,0
d1b02be4-3637-4261-8f79-8d310a5b1c8e,Cameron,Archer,ENG,Southampton,FW,23,0,0
527f0f9d-2ae5-457d-bb4d-78d78d13ce1f,James,Bree,ENG,Southampton,DF,26,0,0
5c6af1ab-16bd-47c1-9150-82420cf3d245,Paul,Onuachu,NGA,Southampton,FW,30,4,0
845305ff-9099-4c0b-9eb4-ba12e437d249,Nathan,Wood-Gordon,ENG,Southampton,DF,22,2,0
02d94ea1-b0cb-4e60-af36-24e28a8faf2c,William,Smallbone,IRL,Southampton,MF,24,1,0
0370c0d8-f1c3-445a-9f21-69f7364bb188,Alex,McCarthy,ENG,Southampton,GK,34,0,0
4596acd8-631a-4b84-bf31-f98a5bcda259,Adam,Lallana,ENG,Southampton,MF,36,4,0
2c73312d-7bfe-4148-b6c8-b13a0f097db4,Ben,Brereton,CHI,Southampton,FW,25,1,0
29324041-d98c-4bc2-821a-a7fc1a8f1f06,Ross,Stewart,SCO,Southampton,FW,28,1,0
ddf60469-9225-4cf7-9cce-5cb565147150,Ryan,Fraser,SCO,Southampton,"FW,DF",30,0,1
4db9e32d-963d-47cb-886f-a433103d3a86,Charlie,Taylor,ENG,Southampton,DF,30,1,0
aa09a042-55e9-461e-a4ec-9ad67f6b9302,Joe,Lumley,ENG,Southampton,GK,29,0,0
d16d178d-41a3-4ad6-b80f-1ddce1d1d0d1,Armel,Bella Kotchap,GER,Southampton,DF,22,0,0
ed1f45ca-1776-429f-a27f-26a1b9865494,Albert,Grønbaek,DEN,Southampton,"FW,MF",23,0,0
555d8620-5a53-41a8-b9e2-fbdee5930cab,Jay,Robinson,ENG,Southampton,"MF,FW",17,0,0
0f1a562c-fa88-4935-a301-c820799dbd1b,Maxwel,Cornet,CIV,Southampton,FW,27,1,0
bd1c1d7b-388b-44b6-8d4e-42bdf2758f12,Samuel,Edozie,ENG,Southampton,"DF,FW",21,1,0
dc69d393-7b48-49f0-9572-3970147a1647,Samuel,Amo-Ameyaw,ENG,Southampton,"FW,DF",18,1,0
1bed8611-0c57-485a-9f09-3edc60384db5,Joachim,Kayi Sanda,FRA,Southampton,DF,17,0,0
94807b3d-1b3d-44e4-b587-bfe0186dbba7,Ronnie,Edwards,ENG,Southampton,DF,21,0,0
462373fb-de61-49c9-9a30-4eaec350978a,Carlos,Alcaraz,ARG,Southampton,MF,21,0,0
3bcd9792-47b4-4bef-9006-65daf510e212,Jayden,Moore,,Southampton,DF,0,0,0
5b0c9565-b89c-4092-90e8-1250673fcc17,Joe,O'Brien-Whitmarsh,IRL,Southampton,MF,0,0,0
196fc2cf-7472-4fd9-acc6-f0c8ad2a9f3b,Pedro,Porro,ESP,Tottenham,DF,24,5,0
500a2f5d-fd52-4b44-b61b-bb9557cc047e,Dejan,Kulusevski,SWE,Tottenham,"MF,FW",24,3,0
66286924-d6f3-4fb7-bcda-a42161a325e9,Dominic,Solanke,ENG,Tottenham,FW,26,0,0
38bf33f6-8542-4d4e-a3c4-256a0abb3a4d,Brennan,Johnson,WAL,Tottenham,FW,23,5,0
bc7f6466-c185-4e15-897e-83d8c5e78565,Guglielmo,Vicario,ITA,Tottenham,GK,27,1,0
d9d10d07-61bf-4685-a383-b353d5729993,Son,Heung-min,KOR,Tottenham,FW,32,1,0
5af36b6b-36b8-480b-bb78-1dac452743d1,Destiny,Udogie,ITA,Tottenham,DF,21,2,0
97bebf7f-5529-497a-836a-683f75a8022d,Pape,Matar Sarr,SEN,Tottenham,MF,21,6,0
63b54d1f-1b17-4ed7-b285-f4610b627452,James,Maddison,ENG,Tottenham,MF,27,6,0
226dab7b-200a-40d4-8019-8959bd27fe67,Rodrigo,Bentancur,URU,Tottenham,MF,27,9,0
f27e7eb7-b264-4b19-8c72-9498c69c2fb0,Djed,Spence,ENG,Tottenham,DF,23,4,1
e3806e62-2ae9-4e9f-919f-f1e4f69d66ed,Archie,Gray,ENG,Tottenham,"DF,MF",18,1,0
2147c203-24b7-41de-a499-47f999ca6074,Cristian,Romero,ARG,Tottenham,DF,26,3,0
b9d44566-282e-4d46-be97-49f69fbc206f,Yves,Bissouma,MLI,Tottenham,MF,27,7,0
e05a2b2e-52cf-4ca9-9f64-1bc25a40ec60,Ben,Davies,WAL,Tottenham,DF,31,5,0
7042ac07-63db-41c3-8dad-67bebb17be9d,Radu,Drăgușin,ROU,Tottenham,DF,22,1,0
1d47ed52-bd1a-4526-9547-d707f37f4a36,Micky,van de Ven,NED,Tottenham,DF,23,4,0
7e334ec5-6599-413e-ad80-c15291e46908,Lucas,Bergvall,SWE,Tottenham,MF,18,3,0
9eff6f8c-405d-46d0-87ce-82a3df8ba665,Mathys,Tel,FRA,Tottenham,FW,19,2,0
b9221458-8ce0-4ad6-8202-58207a19cb66,Wilson,Odobert,FRA,Tottenham,"FW,MF",19,0,0
fa1968fe-00c7-417a-97a5-d2face299db4,Kevin,Danso,AUT,Tottenham,DF,25,0,0
c8fd6a06-239c-4c1d-bfd7-75cb0207d721,Fraser,Forster,ENG,Tottenham,GK,36,0,0
754d3765-741b-4c40-8274-e1f777632740,Antonín,Kinský,CZE,Tottenham,GK,21,0,0
0e3b0d38-ac7e-4849-ba6a-6bbc9e23a1b3,Timo,Werner,GER,Tottenham,"FW,MF",28,0,0
4d4579a6-3e5d-4edb-b7ce-dcd11bfe57ba,Mikey,Moore,ENG,Tottenham,FW,16,0,0
6115107d-29f3-4ba6-a1ea-184825094df3,Sergio,Reguilón,ESP,Tottenham,DF,27,2,0
a4b9add9-37b9-4184-8fde-fa1b833cf11d,Brandon,Austin,ENG,Tottenham,GK,25,0,0
20ea59a7-3f48-46bb-8763-4f1e0d1c228c,Dane,Scarlett,ENG,Tottenham,"FW,MF",20,0,0
f9fdd98a-3463-4563-9c94-48d38d5dbea9,Alfie,Dorrington,ENG,Tottenham,DF,19,0,0
df0e5ed6-1921-42a0-a958-e96b52db061a,Will,Lankshear,ENG,Tottenham,"FW,MF",19,0,0
514bf21c-4f48-4923-94a0-539836680a61,Oyindamola,Ajayi,ENG,Tottenham,FW,18,0,0
783fd034-dc9d-410a-98e8-1ca4fea24a3c,Dante,Cassanova,JAM,Tottenham,DF,20,0,0
d8819ffc-7850-4055-9364-a2fd680a5ef1,Alfie,Devine,ENG,Tottenham,MF,19,0,0
36ad4543-e978-4c66-9f4b-ccacd39a4991,Malachi,Hardy,ENG,Tottenham,DF,16,0,0
807248ce-6e43-4324-8b81-28d69daa128d,Maeson,King,ENG,Tottenham,DF,18,0,0
cbba907e-af39-4edd-8d80-ca31200732ed,Yang,Minhyeok,KOR,Tottenham,MF,18,0,0
a973dab8-9866-423e-8fc2-4ead6d3787e6,Callum,Olusesi,ENG,Tottenham,MF,17,0,0
d1fa41a5-d538-4a9f-b87b-21e5826dd8e0,Alfie,Whiteman,ENG,Tottenham,GK,25,0,0
002dc95f-46e4-4c14-bc6a-ae7892c26273,Luca,Williams Barnett,ENG,Tottenham,FW,15,0,0
c91ddcf5-33b4-48e4-ac44-3ef09dad2d10,Max,Kilman,ENG,West Ham,DF,27,5,0
eff5430b-8153-4bf8-82c9-e2f242504610,Aaron,Wan-Bissaka,ENG,West Ham,DF,26,1,0
3e5ef5fc-2163-4914-aa8b-af37e645cb66,Jarrod,Bowen,ENG,West Ham,"FW,MF",27,1,0
b396b324-eedc-45b8-b9a2-8ba1ff0ec136,Mohammed,Kudus,GHA,West Ham,"FW,MF",23,2,1
83714e5c-265b-4f12-b369-4f471d19a14f,Tomáš,Souček,CZE,West Ham,MF,29,8,0
34a6d947-1a1e-43d2-b92b-36953caa708a,Lucas,Paquetá,BRA,West Ham,"MF,FW",26,10,0
0dc9dde1-ab10-49b9-88d3-ed348ee5f55c,Emerson,Palmieri,ITA,West Ham,DF,29,5,0
2aeacf79-61e2-436b-baca-ee499c564d9d,Alphonse,Areola,FRA,West Ham,GK,31,0,0
e12afc63-2bbb-4593-a659-095dc2bf6c39,Konstantinos,Mavropanos,GRE,West Ham,DF,26,6,1
ce6e253c-8b63-4317-b066-c2cf7627e208,Jean-Clair,Todibo,FRA,West Ham,DF,24,3,0
b36097d3-390d-4e52-9da0-7f8d0e650607,Edson,Álvarez,MEX,West Ham,MF,26,9,1
3cd2e624-333a-4a63-b0c6-5dc10e5176db,Guido,Rodríguez,ARG,West Ham,MF,30,6,0
667ba3b0-c652-4002-8344-9b5961b4a9ba,Carlos,Soler,ESP,West Ham,"MF,FW",27,6,0
a0a3ed67-d294-4df8-ae65-408ff72f5d02,Łukasz,Fabiański,POL,West Ham,GK,39,2,0
88d2d8c9-46fa-45b7-8390-7d7fa85436fb,James,Ward-Prowse,ENG,West Ham,MF,29,2,0
b636c608-de99-4933-ab5b-7417ae4869c8,Vladimír,Coufal,CZE,West Ham,DF,31,5,0
67a232c5-712e-4a3d-a0d7-c55ed005a5a1,Michail,Antonio,JAM,West Ham,FW,34,1,0
b1e43cf1-b8a3-433c-a4a2-45fa8a3a64dd,Aaron,Cresswell,ENG,West Ham,DF,34,3,0
ed41e26b-ede3-4e44-8c74-f008d60c6954,Crysencio,Summerville,NED,West Ham,"FW,MF",22,2,0
b70a53b2-fe4e-41f9-83a5-999d25b45814,Oliver,Scarles,ENG,West Ham,"DF,FW",18,1,0
feed7c8a-a6c0-4f8f-9a6f-74e3d13ffb5b,Niclas,Füllkrug,GER,West Ham,FW,31,2,0
dfe2aaa5-de33-4b44-aa45-38e7fb133ce5,Danny,Ings,ENG,West Ham,"FW,MF",32,0,0
f981a33c-d5be-42f4-a56a-1bf7004864c5,Andy,Irving,SCO,West Ham,MF,24,2,0
12a1692e-7bb6-4b64-b5d4-bbecd3fbd5cc,Evan,Ferguson,IRL,West Ham,FW,19,0,0
ed362aa8-dd07-47a5-b26a-045ebeaf48e0,Luis,Guilherme,BRA,West Ham,"MF,FW",18,0,0
d55dd708-4cf4-4a4b-9938-5f902ed711be,Lewis,Orford,ENG,West Ham,MF,18,0,0
9a46006c-d7b7-48b4-87e3-10b6c8040461,Kaelan,Casey,ENG,West Ham,DF,19,0,0
a77cf5cb-66b0-4679-b06f-891be638911b,Wes,Foderingham,ENG,West Ham,GK,33,0,0
152a59ff-ee56-4f17-a920-83276f92018d,Ezra,Mayers,BRB,West Ham,DF,17,0,0
52aa5a85-5f62-47fd-afa5-8eee07f2492f,Rayan,Aït-Nouri,ALG,Wolves,DF,23,7,1
25ea395e-16c9-453e-9597-70ba636a34b0,João,Gomes,BRA,Wolves,MF,23,11,1
3e93b6e1-f98a-4f0a-8feb-94b8e662a0ad,Nélson,Semedo,POR,Wolves,DF,30,8,0
4b921e10-3687-48f6-a1ad-2729d91afd24,Toti,Gomes,POR,Wolves,DF,25,7,0
72b139e5-621c-4ebe-90e8-13bb4d326520,Jørgen,Strand Larsen,NOR,Wolves,FW,24,4,0
0ad0edde-ede5-413f-8e3d-a96b02489d05,José,Sá,POR,Wolves,GK,31,2,0
c9f107ea-8737-4d3b-a0af-072ad2aa222c,Matheus,Cunha,BRA,Wolves,"MF,FW",25,4,0
933f75ff-ec3b-4669-8fbe-d824e2c6562a,Matt,Doherty,IRL,Wolves,DF,32,6,0
0b7eafdf-87a5-4be3-9f39-e7f1db03f519,Jean-Ricner,Bellegarde,FRA,Wolves,"MF,FW",26,3,0
5a61e407-c605-48f4-938d-4e6833c6f4b6,Santiago,Bueno,URU,Wolves,DF,25,2,0
d1300992-fd3f-485a-92be-5c77ef6ee0aa,Emmanuel,Agbadou,CIV,Wolves,DF,27,3,0
b929b985-739a-4672-ac64-3e88d0d5eebc,Mario,Lemina,GAB,Wolves,"MF,DF",30,4,0
5b3086ac-36bc-4228-8fde-fa67ac96221f,Marshall,Munetsi,ZIM,Wolves,"MF,FW",28,0,0
946bd773-5e77-4f9c-906a-df821e01bb5b,Gonçalo,Guedes,POR,Wolves,"MF,FW",27,1,0
4b8e6e1a-e113-4ba4-ad4a-b55c09445b15,Craig,Dawson,ENG,Wolves,DF,34,2,0
cf035ec4-8126-45a3-b6e1-b5371bc387b2,Pablo,Sarabia,ESP,Wolves,"MF,FW",32,3,0
0f629870-6698-4137-b01d-7d1f285b1c86,Rodrigo,Gomes,POR,Wolves,"DF,FW",21,0,0
de4af25a-37e1-4911-b8f4-a21a79b41d7c,Sam,Johnstone,ENG,Wolves,GK,31,0,0
e89ffea9-5785-42cd-87c7-92c58d11f0d5,Hwang,Hee-chan,KOR,Wolves,"MF,FW",28,0,0
2e0546b1-8e0d-4f5d-915d-6fce57f4fdff,Yerson,Mosquera,COL,Wolves,DF,23,2,0
5c9eb689-4cdf-44ca-91c3-b2ecda0f56db,Tommy,Doyle,ENG,Wolves,MF,22,1,0
7e6ee443-49f6-4070-96c3-41f27f391845,Daniel,Bentley,ENG,Wolves,GK,31,0,0
e587fe79-10c7-4510-9b81-8d2eb7ca9d6f,Carlos,Forbs,POR,Wolves,"MF,FW",20,2,0
8abab036-4f2b-4ac1-94ba-c4626efab96e,Pedro,Lima,BRA,Wolves,DF,18,0,0
01987ce9-f31a-4620-9879-4aa17a813af9,Nasser,Djiga,BFA,Wolves,DF,21,0,0
27e1980b-6ac9-469c-b444-a98f8961484c,Daniel,Podence,POR,Wolves,"MF,FW",28,0,0
2d62ce5a-fb44-4585-8911-4d51955f703f,Mateus,Mane,,Wolves,MF,0,0,0
ada44871-016d-45b4-9704-418153a1260b,Tom,King,WAL,Wolves,GK,29,0,0
1e046683-ee41-4a74-9ed1-a7e1c98ac5c2,Alfie,Pond,ENG,Wolves,DF,20,0,0
037c55b5-93d2-4936-b66e-1507cde0591e,Boubacar,Traoré,MLI,Wolves,MF,22,0,0
86992033-2d2d-402f-ba96-4bb4c96445d6,Tawanda,Chirewa,ZIM,Wolves,MF,20,0,0
02ed11e8-91cc-4c76-b3ec-b177c1c2e378,Luke,Cundle,ENG,Wolves,MF,22,0,0
7c688db4-0b41-4af4-9add-cb774935668a,Tom,Edozie,ENG,Wolves,MF,18,0,0
544cca35-f5c8-414c-9044-36bcfbfe7f5b,Bastien,Meupiyou,FRA,Wolves,DF,18,0,0
086f73bf-6911-45e4-b5d1-2aa3fba1364b,Wesley,Okoduwa,ENG,Wolves,FW,16,0,0
e216e206-1b0c-47e4-ad74-ca860316eedb,Jorginho,,ITA,Arsenal,MF,32,5,0
e9bdbcd8-e588-4f43-b131-7251036bed87,Neto,,BRA,Arsenal,GK,35,0,0
864514d4-0974-41a3-86a6-3f1d9d8c33cb,Evanilson,,BRA,Bournemouth,FW,24,1,1
4a0c9843-3901-4181-88ef-4acfb4cc3faa,Neto,,BRA,Bournemouth,GK,35,0,0
979aea48-4ec5-4731-8f72-923e50228d5f,Thiago,,BRA,Brentford,"FW,MF",23,0,0
24c28024-7b49-4929-bc49-3d413ffbcc48,Igor,,BRA,Brighton,DF,26,4,0
cff3ee6c-106c-49fe-8ecd-cf6945efcb15,Beto,,GNB,Everton,FW,26,2,0
51fcbd79-5f26-48b6-ac3f-c1b342307329,Willian,,BRA,Fulham,"FW,MF",35,0,0
293698b4-bdb7-4c99-9a8e-afc11dd1bd11,Ederson,,BRA,Manchester City,GK,31,3,0
6e3c166b-5083-4adb-b5a3-b7ad9fd0ad01,Sávio,,BRA,Manchester City,"FW,MF",21,3,0
5377d164-5e00-450f-950b-da394220eea2,Rodri,,ESP,Manchester City,MF,28,0,0
ae8f9cac-a584-45a3-8091-8b1a2cf82d99,Casemiro,,BRA,Manchester United,MF,32,5,0
a1822fa5-12e1-4c60-96a2-10a018318a85,Antony,,BRA,Manchester United,"DF,MF",24,0,0
a9cc3722-8c23-4086-b258-f32e26499b9e,Joelinton,,BRA,Newcastle United,"MF,FW",27,10,0
b5ce76d2-cbaf-4c5e-a5c4-accd7dace261,Murillo,,BRA,Nottingham Forest,DF,22,6,0
4d256741-1a43-4b24-8f18-941237066490,Morato,,BRA,Nottingham Forest,DF,23,5,0
bda1b0b6-6e28-47fd-a925-bb9ad192f1d8,Danilo,,BRA,Nottingham Forest,"MF,FW",23,0,0
fe48a9a6-fd04-4b08-b61a-6022c3261c92,Welington,,BRA,Southampton,DF,23,1,0
e4bb10e8-f181-4aa1-b278-e70f00d96ba8,Richarlison,,BRA,Tottenham,FW,27,2,0
1b1060e7-2ec8-4d36-a980-1ce94f086d47,André,,BRA,Wolves,MF,23,7,0
4c819235-defd-40b4-8f24-0c7f48ffd5be,Chiquinho,,POR,Wolves,MF,24,0,0
